(0.199292,-0.666944)
(-0.556013,0.299192)
(0.555439,0.242914)
(-0.262539,-0.546348)
(-0.275297,0.522678)
(0.562166,-0.0736856)
(-0.512908,-0.296639)
(0.0581284,0.596206)
(0.39842,-0.521208)
(-0.586721,0.0576506)
(0.379512,0.460778)
(0.0958948,-0.620803)
(-0.448565,0.347075)
(0.6422,0.0588713)
(-0.363124,-0.592068)
(-0.0979366,0.683481)
(0.639395,-0.34986)
(-0.678007,-0.166731)
(0.272681,0.68724)
(0.257384,-0.749753)
(-0.759129,0.397004)
(0.803693,0.239614)
(-0.330326,-0.737639)
(-0.355001,0.764489)
(0.886804,-0.40027)
(-0.93154,-0.318787)
(0.453383,0.854076)
(0.300159,-0.900596)
(-0.930987,0.424251)
(0.96171,0.367686)
(-0.539709,-0.955687)
(-0.282925,1.05183)
(0.933377,-0.486072)
(-1.0757,-0.284864)
(0.550484,0.907492)
(0.246896,-1.0612)
(-0.925342,0.67867)
(1.11833,0.189055)
(-0.687823,-0.826969)
(-0.157539,1.16757)
(0.945621,-0.652617)
(-1.14711,-0.0702686)
(0.814108,0.910331)
(0.0286474,-1.15916)
(-0.854942,0.820359)
(1.07068,0.00787735)
(-0.881356,-0.742866)
(0.108438,1.13144)
(0.681693,-0.944696)
(-1.09718,0.134903)
(0.916093,0.599329)
(-0.211286,-1.00085)
(-0.508844,0.937482)
(0.986308,-0.302415)
(-0.929226,-0.387955)
(0.411616,0.956861)
(0.278706,-0.930993)
(-0.788834,0.461303)
(0.908359,0.159815)
(-0.579702,-0.732778)
(-0.0366364,0.926676)
(0.599908,-0.687634)
(-0.99758,0.116155)
(0.633388,0.568101)
(-0.191993,-0.86382)
(-0.498708,0.709647)
(0.806365,-0.247041)
(-0.745165,-0.315822)
(0.317019,0.758755)
(0.286072,-0.743304)
(-0.689795,0.375479)
(0.791675,0.0996132)
(-0.425889,-0.600971)
(-0.0453787,0.764711)
(0.514536,-0.597383)
(-0.814579,0.00314999)
(0.632157,0.456735)
(-0.16663,-0.754388)
(-0.425172,0.556452)
(0.719225,-0.217125)
(-0.639938,-0.375974)
(0.321679,0.727296)
(0.217356,-0.707563)
(-0.622657,0.334213)
(0.726789,0.195056)
(-0.423768,-0.543123)
(-0.0525417,0.649969)
(0.52055,-0.489373)
(-0.703961,0.02738)
(0.488175,0.51108)
(-0.0234356,-0.727085)
(-0.360358,0.418097)
(0.693348,-0.183494)
(-0.520202,-0.439633)
(0.168326,0.558236)
(0.376926,-0.522174)
(-0.516911,0.182697)
(0.526424,0.268559)
(-0.213624,-0.499967)
(-0.146585,0.468817)
(0.428786,-0.309563)
(-0.478481,-0.0312748)
(0.234644,0.440524)
(0.0396137,-0.427865)
(-0.400642,0.242987)
(0.446943,0.0921726)
(-0.273754,-0.227302)
(0.0556421,0.45458)
(0.270778,-0.295876)
(-0.266651,0.102306)
(0.202686,0.105374)
(-0.138933,-0.248299)
(-0.00493431,0.286309)
(0.232244,-0.176825)
(-0.209679,0.0111151)
(0.150702,0.0998678)
(-0.0979748,-0.253578)
(-0.0374727,0.214792)
(0.185081,-0.199825)
(-0.281908,0.116516)
(0.216719,0.121945)
(-0.197673,-0.35183)
(-0.153702,0.29048)
(0.294037,-0.204703)
(-0.411357,0.0817165)
(0.36719,0.282666)
(-0.124167,-0.494393)
(-0.291334,0.382059)
(0.527594,-0.0704393)
(-0.508375,-0.205972)
(0.163889,0.530748)
(0.128731,-0.635874)
(-0.532345,0.379959)
(0.687324,0.169552)
(-0.415093,-0.624206)
(-0.0636377,0.665773)
(0.509204,-0.477164)
(-0.795152,-0.0978699)
(0.560526,0.538784)
(-0.0791798,-0.732851)
(-0.521327,0.724202)
(0.769588,-0.145913)
(-0.708531,-0.369816)
(0.259665,0.786836)
(0.388144,-0.753665)
(-0.758988,0.330459)
(0.728332,0.292258)
(-0.426875,-0.697323)
(-0.191022,0.755243)
(0.712217,-0.438177)
(-0.829168,-0.0940943)
(0.522704,0.574968)
(-0.00762081,-0.687653)
(-0.514033,0.597591)
(0.681219,-0.0369501)
(-0.6508,-0.384593)
(0.24266,0.693582)
(0.286446,-0.592344)
(-0.64607,0.287405)
(0.612378,0.0696573)
(-0.318999,-0.384807)
(-0.0042181,0.597919)
(0.329934,-0.406569)
(-0.480265,0.137115)
(0.419021,0.217072)
(-0.246431,-0.437703)
(-0.0396652,0.505126)
(0.336596,-0.28817)
(-0.461408,0.163987)
(0.463061,0.186875)
(-0.195924,-0.527621)
(-0.0886211,0.552428)
(0.441051,-0.424481)
(-0.644059,0.0266562)
(0.517134,0.435053)
(-0.171936,-0.637183)
(-0.265875,0.639832)
(0.640939,-0.2346)
(-0.797413,-0.202226)
(0.417287,0.660397)
(0.0459213,-0.848072)
(-0.684232,0.66608)
(0.887084,-0.0871477)
(-0.786443,-0.696903)
(0.138856,0.974609)
(0.468153,-0.828702)
(-1.01128,0.197028)
(0.875272,0.417007)
(-0.332594,-0.863917)
(-0.355138,1.0221)
(1.03341,-0.478759)
(-1.07372,-0.280431)
(0.51345,0.903685)
(0.169629,-1.12347)
(-0.831045,0.589969)
(1.04067,0.156069)
(-0.58712,-0.693766)
(-0.0220041,1.02318)
(0.664107,-0.725364)
(-0.934884,0.0491314)
(0.710664,0.566018)
(-0.119733,-0.918619)
(-0.465546,0.754979)
(0.85517,-0.216627)
(-0.639757,-0.518051)
(0.197778,0.7329)
(0.345214,-0.702636)
(-0.674309,0.180485)
(0.574395,0.295739)
(-0.1969,-0.543881)
(-0.178469,0.432175)
(0.434037,-0.164895)
(-0.306688,-0.129718)
(0.166463,0.409327)
(0.137863,-0.335869)
(-0.147455,0.108204)
(0.12599,0.0657759)
(-0.0418692,-0.0962954)
(-0.106777,0.0976267)
(0.0959415,-0.0514593)
(-0.0136328,-0.0124865)
(-0.0172329,0.0411787)
(0.119497,0.088542)
(0.0434752,-0.13272)
(-0.101025,0.0077734)
(0.18587,0.159209)
(-0.0472431,-0.256433)
(-0.0847569,0.271922)
(0.413478,-0.0148621)
(-0.324897,-0.219553)
(0.193837,0.316668)
(0.278314,-0.444705)
(-0.565292,0.198347)
(0.546808,0.164748)
(-0.243303,-0.535683)
(-0.2095,0.617908)
(0.536671,-0.282931)
(-0.593237,-0.228203)
(0.305283,0.62328)
(0.194283,-0.625551)
(-0.579963,0.300156)
(0.72085,0.221786)
(-0.347527,-0.665552)
(-0.196478,0.633921)
(0.599969,-0.291214)
(-0.718825,-0.192886)
(0.330301,0.644837)
(0.203006,-0.738199)
(-0.708925,0.376926)
(0.729733,0.207251)
(-0.387217,-0.582011)
(-0.242536,0.713393)
(0.645986,-0.335669)
(-0.756227,-0.214401)
(0.32014,0.618529)
(0.256182,-0.708111)
(-0.576666,0.406497)
(0.644737,0.214692)
(-0.385928,-0.581953)
(-0.195911,0.716571)
(0.57957,-0.398117)
(-0.685143,-0.21165)
(0.325387,0.560106)
(0.109906,-0.652851)
(-0.554216,0.282211)
(0.635102,0.213341)
(-0.334863,-0.558022)
(-0.155966,0.568684)
(0.476392,-0.251903)
(-0.57725,-0.153028)
(0.287147,0.480327)
(0.0892887,-0.558717)
(-0.42826,0.283283)
(0.492692,0.119247)
(-0.213518,-0.334123)
(-0.0824308,0.541082)
(0.413723,-0.229529)
(-0.396303,-0.136842)
(0.196551,0.280997)
(0.108288,-0.366526)
(-0.239559,0.196504)
(0.319012,0.0774698)
(-0.122367,-0.229696)
(-0.0142775,0.23807)
(0.282661,-0.137148)
(-0.227888,0.0819979)
(0.137522,0.0361032)
(-0.0293188,-0.156275)
(-0.00380611,0.106771)
(0.0493879,-0.0353746)
(-0.0319338,0.0773039)
(0.00752163,-0.0754576)
(-0.0572004,-0.0266199)
(0.0805168,0.0997143)
(-0.0100098,-0.161486)
(-0.0930681,0.0837908)
(0.214482,0.0127439)
(-0.153542,-0.145453)
(0.10845,0.2398)
(0.106416,-0.26345)
(-0.238684,0.105217)
(0.401871,0.142878)
(-0.147363,-0.345736)
(-0.18632,0.352159)
(0.392773,-0.165402)
(-0.407593,-0.127585)
(0.23515,0.454576)
(0.193526,-0.556221)
(-0.488897,0.219374)
(0.518779,0.106759)
(-0.266832,-0.532395)
(-0.147463,0.532765)
(0.565796,-0.269092)
(-0.638447,-0.175843)
(0.313595,0.670911)
(0.201485,-0.655411)
(-0.715263,0.292186)
(0.716179,0.264334)
(-0.344438,-0.625544)
(-0.175297,0.744921)
(0.738517,-0.425003)
(-0.747045,-0.216606)
(0.401611,0.654121)
(0.136937,-0.767074)
(-0.654473,0.394498)
(0.733158,0.227215)
(-0.359519,-0.719193)
(-0.272443,0.705885)
(0.640876,-0.382386)
(-0.723126,-0.130157)
(0.360896,0.682014)
(0.269447,-0.725588)
(-0.641137,0.269078)
(0.760057,0.208014)
(-0.329148,-0.61124)
(-0.194185,0.59045)
(0.657357,-0.242001)
(-0.584267,-0.239643)
(0.209406,0.610101)
(0.321965,-0.600459)
(-0.644217,0.132272)
(0.438656,0.349608)
(-0.0168123,-0.592433)
(-0.391619,0.4287)
(0.455935,0.033494)
(-0.383366,-0.407976)
(-0.12742,0.483162)
(0.51747,-0.307816)
(-0.520893,-0.202427)
(0.275079,0.587575)
(0.29734,-0.560264)
(-0.601707,0.0291958)
(0.617208,0.418777)
(-0.085,-0.716804)
(-0.522089,0.560371)
(0.746357,-0.0134382)
(-0.659381,-0.617012)
(0.0479317,0.897955)
(0.644383,-0.669021)
(-0.956487,-0.0635929)
(0.704449,0.691296)
(0.0357533,-1.05384)
(-0.821128,0.757915)
(1.10332,0.0127783)
(-0.807781,-0.785519)
(0.0387487,1.21455)
(0.822316,-0.933415)
(-1.29326,0.0506678)
(0.961513,0.92135)
(-0.105267,-1.39532)
(-0.829802,1.06188)
(1.29148,-0.173341)
(-1.1299,-0.836703)
(0.283009,1.4201)
(0.786336,-1.21898)
(-1.31145,0.320443)
(1.19281,0.651413)
(-0.338296,-1.30813)
(-0.649955,1.16599)
(1.24931,-0.386749)
(-1.12633,-0.5528)
(0.526484,1.2471)
(0.410907,-1.20581)
(-1.10359,0.599024)
(1.08346,0.328835)
(-0.656548,-0.942651)
(-0.23802,1.08228)
(0.781487,-0.644294)
(-0.99931,-0.163218)
(0.713931,0.691233)
(-0.0193443,-0.873408)
(-0.531792,0.68776)
(0.783998,-0.154607)
(-0.64664,-0.337988)
(0.140512,0.612411)
(0.247416,-0.559087)
(-0.477939,0.345692)
(0.538377,0.0400181)
(-0.337679,-0.411426)
(0.0794563,0.546039)
(0.197318,-0.464424)
(-0.324769,0.273627)
(0.469764,0.0489407)
(-0.281713,-0.323327)
(0.176907,0.362832)
(0.149071,-0.434977)
(-0.338686,0.309383)
(0.51484,0.0966377)
(-0.521426,-0.33216)
(0.0950289,0.629735)
(0.324206,-0.544917)
(-0.630969,0.236493)
(0.585142,0.230931)
(-0.30081,-0.648388)
(-0.173355,0.694466)
(0.647053,-0.320811)
(-0.754568,-0.0902014)
(0.521445,0.592882)
(0.0647631,-0.803109)
(-0.570347,0.587442)
(0.805233,-0.073575)
(-0.648046,-0.509142)
(0.131824,0.738452)
(0.414239,-0.648221)
(-0.770612,0.231285)
(0.602959,0.365117)
(-0.287829,-0.859971)
(-0.340672,0.697398)
(0.620439,-0.26786)
(-0.670599,-0.227354)
(0.307624,0.614357)
(0.193727,-0.63459)
(-0.508664,0.317019)
(0.591276,0.132356)
(-0.343177,-0.3854)
(-0.0586967,0.56518)
(0.307352,-0.249691)
(-0.456486,0.0455532)
(0.25033,0.313928)
(-0.0146494,-0.369563)
(-0.233521,0.197327)
(0.290453,-0.0498524)
(-0.122066,-0.215445)
(-0.025115,0.196353)
(0.0127354,-0.1414)
(-0.0626268,-0.0277967)
(0.0187941,0.0049305)
(-0.00640488,-0.0259323)
(9.34601e-05,-0.0381126)
(-0.0216303,0.0180931)
(0.158252,0.0887508)
(-0.0434895,-0.176275)
(-0.0975904,0.249146)
(0.292337,-0.0991335)
(-0.274196,-0.106631)
(0.181096,0.340802)
(0.0681515,-0.370181)
(-0.381758,0.251144)
(0.364707,0.0333681)
(-0.243435,-0.418177)
(-0.0498295,0.443005)
(0.369089,-0.302468)
(-0.515332,-0.0146227)
(0.265547,0.428984)
(0.0499744,-0.587681)
(-0.341689,0.29878)
(0.554832,0.0135136)
(-0.472623,-0.408196)
(0.109018,0.568022)
(0.288007,-0.396742)
(-0.476534,0.179366)
(0.44083,0.260653)
(-0.129643,-0.424978)
(-0.250308,0.381124)
(0.430182,-0.227257)
(-0.429326,-0.22302)
(0.219872,0.361539)
(0.166711,-0.481574)
(-0.420798,0.30092)
(0.417151,0.0617132)
(-0.293916,-0.334801)
(0.0300932,0.445927)
(0.181705,-0.306773)
(-0.319224,0.0206804)
(0.297032,0.168012)
(-0.123062,-0.298138)
(-0.0341501,0.292809)
(0.221292,-0.114792)
(-0.260243,0.0024929)
(0.222075,0.168102)
(-0.0476608,-0.208697)
(-0.119301,0.210781)
(0.211218,-0.109743)
(-0.286249,0.0189972)
(0.213235,0.208171)
(-0.0493755,-0.284696)
(-0.13687,0.291809)
(0.317945,-0.161024)
(-0.353622,-0.19433)
(0.143927,0.33225)
(0.0481062,-0.341246)
(-0.355659,0.316936)
(0.407537,-0.0549641)
(-0.296298,-0.280217)
(0.0306892,0.532885)
(0.317037,-0.397596)
(-0.454634,0.101699)
(0.499898,0.296953)
(-0.229308,-0.541216)
(-0.303493,0.501308)
(0.481102,-0.211698)
(-0.604925,-0.169675)
(0.238214,0.423186)
(0.140947,-0.593402)
(-0.434631,0.271927)
(0.579714,0.0500469)
(-0.281673,-0.430133)
(-0.0271769,0.541863)
(0.377442,-0.32288)
(-0.544536,-0.0129242)
(0.452138,0.369999)
(-0.0272026,-0.493396)
(-0.257416,0.341163)
(0.439995,-0.0239286)
(-0.29121,-0.295982)
(0.0340471,0.401758)
(0.211967,-0.213274)
(-0.359311,0.0160494)
(0.196555,0.185498)
(0.0202923,-0.178683)
(-0.188158,0.20344)
(0.191627,-0.0223608)
(-0.144844,-0.124063)
(-0.0791349,0.119773)
(0.148111,-0.0531769)
(-0.114835,-0.170844)
(-0.0349903,0.0913305)
(0.146001,-0.0565758)
(-0.128451,-0.0856419)
(0.0487928,0.199027)
(0.112933,-0.199366)
(-0.281508,-0.00951481)
(0.17513,0.173613)
(-0.0110779,-0.302057)
(-0.285695,0.221437)
(0.353427,-0.00789452)
(-0.299218,-0.262462)
(-0.0393991,0.472804)
(0.245009,-0.278661)
(-0.371165,0.106087)
(0.35469,0.202035)
(-0.0705576,-0.429877)
(-0.229977,0.378575)
(0.469553,-0.167247)
(-0.488614,-0.122267)
(0.22607,0.521898)
(0.17625,-0.375051)
(-0.344321,0.236462)
(0.504446,0.10173)
(-0.244647,-0.347834)
(-0.0447474,0.421321)
(0.227633,-0.310369)
(-0.354322,0.0777445)
(0.312843,0.149216)
(-0.123029,-0.245708)
(-0.0510626,0.392893)
(0.150191,-0.223946)
(-0.239367,0.0802174)
(0.2094,0.0844574)
(-0.153928,-0.24545)
(0.0574627,0.28605)
(0.240652,-0.233315)
(-0.303865,0.171266)
(0.392057,0.0473499)
(-0.223772,-0.308786)
(0.023057,0.422353)
(0.302723,-0.442806)
(-0.549342,0.163445)
(0.630368,0.247581)
(-0.250244,-0.612919)
(-0.196134,0.661937)
(0.518405,-0.393938)
(-0.70788,-0.0733938)
(0.5759,0.609257)
(0.0354042,-0.767784)
(-0.629277,0.678663)
(0.873762,-0.137921)
(-0.759995,-0.549442)
(0.27785,1.05666)
(0.464598,-0.883278)
(-0.960687,0.367377)
(1.05323,0.390496)
(-0.50001,-0.967221)
(-0.28024,1.15991)
(0.973673,-0.577177)
(-1.08614,-0.202154)
(0.809962,0.991388)
(0.05126,-1.07662)
(-0.797349,0.822816)
(1.09778,0.0939999)
(-0.829405,-0.7589)
(0.125627,1.05736)
(0.613194,-0.822295)
(-0.960153,0.200047)
(0.831243,0.512832)
(-0.159296,-0.897963)
(-0.464359,0.758156)
(0.844275,-0.17562)
(-0.756977,-0.288302)
(0.217242,0.613436)
(0.193534,-0.658058)
(-0.548137,0.272038)
(0.508986,0.191326)
(-0.190045,-0.367023)
(-0.050374,0.303265)
(0.256672,-0.034893)
(-0.128092,-0.0237541)
(0.0211039,0.193972)
(0.173577,0.0218954)
(-0.080368,-0.193609)
(-0.158012,0.29054)
(0.402886,0.0502033)
(-0.379102,-0.325402)
(-0.0597658,0.603731)
(0.507154,-0.463706)
(-0.726113,-0.0482798)
(0.463611,0.597199)
(-0.0953159,-0.897748)
(-0.665056,0.828538)
(0.975636,-0.084506)
(-0.906672,-0.784882)
(0.222104,1.23863)
(0.822938,-1.06875)
(-1.40235,0.211568)
(1.2554,0.791146)
(-0.42064,-1.49612)
(-0.698411,1.49794)
(1.63825,-0.62213)
(-1.59958,-0.67596)
(0.699625,1.59192)
(0.557954,-1.75476)
(-1.58314,0.854088)
(1.87755,0.375794)
(-1.04599,-1.57767)
(-0.289161,1.84727)
(1.46582,-1.20083)
(-2.01889,-0.136519)
(1.29761,1.55515)
(-0.0103798,-1.83918)
(-1.26935,1.38)
(1.88307,-0.174458)
(-1.50195,-1.21238)
(0.282118,1.8342)
(0.962136,-1.51327)
(-1.65499,0.437502)
(1.51938,0.812074)
(-0.497746,-1.50254)
(-0.690859,1.48514)
(1.36783,-0.595792)
(-1.2899,-0.446376)
(0.615193,1.14114)
(0.266163,-1.27153)
(-0.929603,0.651418)
(1.12479,0.214089)
(-0.626459,-0.831266)
(0.00792313,0.975366)
(0.639413,-0.574664)
(-0.706699,0.0405664)
(0.469428,0.368342)
(-0.0858164,-0.544152)
(-0.241051,0.379084)
(0.394258,-0.0310898)
(-0.153738,-0.12489)
(0.0238323,0.262917)
(-0.0753775,-0.108734)
(0.0283184,0.139454)
(-0.0765705,-0.132378)
(-0.0686817,0.199484)
(0.241365,-0.198085)
(-0.388782,0.0696993)
(0.403028,0.251339)
(-0.165713,-0.473325)
(-0.333755,0.474701)
(0.66519,-0.26665)
(-0.61802,-0.180984)
(0.300797,0.62824)
(0.273926,-0.700815)
(-0.59956,0.382452)
(0.806758,0.232103)
(-0.48789,-0.665239)
(-0.181756,0.8712)
(0.751188,-0.504225)
(-0.944451,-0.131745)
(0.513379,0.722568)
(0.0671864,-0.847822)
(-0.655106,0.693477)
(0.826497,-0.0119085)
(-0.614486,-0.694882)
(-0.00299072,0.84081)
(0.613034,-0.655688)
(-0.892256,0.00560379)
(0.654222,0.551153)
(0.0112896,-0.786087)
(-0.428197,0.491222)
(0.619145,-0.00470734)
(-0.438491,-0.445481)
(-0.00152969,0.632447)
(0.390528,-0.391584)
(-0.483606,-0.0610752)
(0.262689,0.435548)
(0.117871,-0.51529)
(-0.370567,0.228127)
(0.322312,0.170591)
(-0.0492172,-0.352138)
(-0.242967,0.303752)
(0.380704,0.00259209)
(-0.302918,-0.332431)
(-0.0387344,0.432625)
(0.432603,-0.192476)
(-0.574279,-0.0929165)
(0.226373,0.403329)
(0.113366,-0.543718)
(-0.540752,0.227648)
(0.61048,0.195279)
(-0.257929,-0.686631)
(-0.258522,0.674511)
(0.673416,-0.267523)
(-0.677112,-0.201044)
(0.347931,0.783227)
(0.298205,-0.761087)
(-0.621881,0.384476)
(0.704597,0.252794)
(-0.378094,-0.743511)
(-0.20365,0.789896)
(0.725485,-0.4528)
(-0.827907,-0.0527105)
(0.508841,0.634583)
(0.0432377,-0.741899)
(-0.629769,0.486181)
(0.786674,0.0486946)
(-0.459203,-0.529255)
(-0.0128326,0.669297)
(0.390061,-0.462481)
(-0.658676,0.0380297)
(0.514289,0.358925)
(-0.169801,-0.557808)
(-0.268454,0.465808)
(0.418788,-0.231483)
(-0.479963,-0.0691643)
(0.184486,0.292429)
(0.0630732,-0.45341)
(-0.208714,0.253614)
(0.265388,-0.0940638)
(-0.333365,-0.103271)
(0.197979,0.235972)
(0.0747032,-0.32526)
(-0.164011,0.200072)
(0.26252,-0.0821438)
(-0.200282,-0.116669)
(0.292364,0.19538)
(-0.00293159,-0.330978)
(-0.174726,0.434851)
(0.417068,-0.111036)
(-0.444094,-0.160463)
(0.230559,0.492833)
(0.0723658,-0.456841)
(-0.561694,0.396596)
(0.545878,0.136966)
(-0.399639,-0.501603)
(-0.0490227,0.774012)
(0.483837,-0.521936)
(-0.769392,0.0645189)
(0.700054,0.403642)
(-0.153267,-0.831636)
(-0.429317,0.774634)
(0.891572,-0.315924)
(-0.886933,-0.387525)
(0.28443,0.945842)
(0.288278,-0.850306)
(-0.924726,0.401458)
(0.910484,0.257665)
(-0.560976,-0.850885)
(-0.19534,0.97179)
(0.774907,-0.617759)
(-1.0079,-0.113094)
(0.709827,0.759495)
(-0.023365,-1.05923)
(-0.751454,0.820309)
(1.09809,-0.0837097)
(-0.781597,-0.6307)
(0.12394,1.06551)
(0.567163,-0.877565)
(-1.05472,0.276331)
(0.97977,0.47889)
(-0.29865,-0.974551)
(-0.447498,1.02945)
(0.983629,-0.467731)
(-0.968349,-0.186872)
(0.525323,0.773271)
(0.165415,-0.978716)
(-0.856484,0.602901)
(0.960468,0.0511656)
(-0.723358,-0.694428)
(0.0490417,1.03683)
(0.653445,-0.75454)
(-0.988816,0.180802)
(0.811637,0.526986)
(-0.218987,-0.858045)
(-0.427364,0.786162)
(0.840183,-0.369985)
(-0.83421,-0.314615)
(0.472065,0.824221)
(0.106333,-0.832391)
(-0.703521,0.461594)
(0.804313,0.0968142)
(-0.532696,-0.676409)
(-0.0722132,0.747747)
(0.592504,-0.477268)
(-0.733888,0.0242567)
(0.537749,0.499424)
(-0.0650835,-0.750488)
(-0.433388,0.563401)
(0.609633,-0.208208)
(-0.531775,-0.369119)
(0.217726,0.557144)
(0.279021,-0.643414)
(-0.485666,0.199261)
(0.479626,0.187262)
(-0.23826,-0.41168)
(-0.162732,0.433863)
(0.429264,-0.251795)
(-0.317464,-0.12028)
(0.285127,0.381007)
(0.176105,-0.27528)
(-0.304996,0.146009)
(0.230958,0.130299)
(-0.0601616,-0.198659)
(-0.0988808,0.149315)
(0.128283,-0.0172224)
(-0.0593977,-0.0606918)
(-0.0858212,0.180244)
(0.0890656,-0.048439)
(-0.135075,0.0239964)
(-0.0471382,0.0669594)
(0.120185,-0.0750418)
(-0.151856,-0.0961399)
(0.0631533,0.203426)
(0.0922985,-0.238238)
(-0.262546,-0.00152206)
(0.303549,0.0924835)
(-0.0731974,-0.343241)
(-0.202008,0.283799)
(0.423783,-0.184328)
(-0.309116,-0.255512)
(0.0513086,0.454059)
(0.269356,-0.430451)
(-0.492483,0.0662203)
(0.388542,0.332255)
(-0.0449448,-0.428339)
(-0.353831,0.482031)
(0.570963,-0.136661)
(-0.428126,-0.304007)
(0.0486803,0.514975)
(0.274405,-0.438603)
(-0.499075,0.0756254)
(0.381667,0.336058)
(-0.0599403,-0.543364)
(-0.224472,0.35779)
(0.572778,-0.0530863)
(-0.298241,-0.368154)
(0.0182047,0.411841)
(0.285188,-0.372457)
(-0.425507,-0.0229321)
(0.228861,0.370212)
(0.0443001,-0.417253)
(-0.323322,0.233642)
(0.357194,0.176349)
(-0.219647,-0.390167)
(-0.243689,0.381398)
(0.454518,-0.0172138)
(-0.363341,-0.230348)
(-0.0140829,0.390606)
(0.251246,-0.372699)
(-0.374137,-0.0014143)
(0.302886,0.409654)
(0.0461073,-0.436608)
(-0.469888,0.404204)
(0.44564,0.200667)
(-0.309724,-0.512429)
(-0.222286,0.521134)
(0.569839,-0.253897)
(-0.566058,-0.308522)
(0.169362,0.597456)
(0.359941,-0.52868)
(-0.607198,0.229599)
(0.672083,0.38599)
(-0.144494,-0.759889)
(-0.443133,0.564785)
(0.74704,-0.107104)
(-0.550852,-0.461347)
(0.143232,0.826473)
(0.603727,-0.662322)
(-0.947111,0.0698805)
(0.754686,0.577275)
(-0.13763,-0.880331)
(-0.600321,0.6759)
(0.853549,0.00436687)
(-0.62049,-0.667695)
(-0.0842657,0.944326)
(0.676949,-0.594298)
(-0.969881,-0.0665998)
(0.57051,0.760883)
(0.0820684,-0.922363)
(-0.796369,0.599772)
(1.07748,0.238013)
(-0.642715,-0.861912)
(-0.183481,0.95606)
(0.842276,-0.525232)
(-0.939274,-0.267433)
(0.48392,0.855361)
(0.317125,-0.929248)
(-0.930733,0.525234)
(0.963118,0.307029)
(-0.419285,-0.925956)
(-0.299459,0.866968)
(0.94621,-0.343859)
(-1.0152,-0.344254)
(0.360687,0.976083)
(0.356021,-0.978503)
(-1.00604,0.447806)
(0.965479,0.405934)
(-0.371044,-1.01761)
(-0.427938,0.956875)
(0.936002,-0.277029)
(-0.888757,-0.508645)
(0.239943,0.936942)
(0.537127,-0.872731)
(-0.93354,0.334131)
(0.757954,0.470621)
(-0.318414,-0.888266)
(-0.428261,0.794585)
(0.887394,-0.261752)
(-0.723305,-0.438454)
(0.231745,0.827584)
(0.370988,-0.690009)
(-0.702432,0.180886)
(0.702916,0.436007)
(-0.22081,-0.665705)
(-0.372957,0.543173)
(0.661321,-0.15359)
(-0.557307,-0.359375)
(0.215418,0.630393)
(0.266425,-0.567025)
(-0.51639,0.146622)
(0.443517,0.284799)
(-0.297039,-0.462384)
(-0.0841818,0.432909)
(0.383781,-0.211571)
(-0.284813,-0.178163)
(0.244447,0.332652)
(0.0362034,-0.289893)
(-0.156225,0.171264)
(0.247749,-0.0363445)
(-0.18033,-0.0863924)
(0.202259,0.16055)
(-0.0445528,-0.253783)
(-0.00925732,0.281477)
(0.348436,-0.189197)
(-0.372669,0.0144272)
(0.314104,0.183381)
(-0.0884571,-0.428281)
(-0.176486,0.436581)
(0.44133,-0.23193)
(-0.552443,-0.115313)
(0.372368,0.622907)
(0.142264,-0.741406)
(-0.617882,0.421615)
(0.866569,0.131531)
(-0.646547,-0.650608)
(-0.00700378,0.967129)
(0.69301,-0.658367)
(-1.00792,0.0263891)
(0.833154,0.767879)
(-0.127324,-1.08433)
(-0.778956,0.953935)
(1.25463,-0.176476)
(-1.04554,-0.788959)
(0.294505,1.21149)
(0.695365,-1.2783)
(-1.3341,0.334985)
(1.21503,0.617005)
(-0.528067,-1.3914)
(-0.651476,1.22322)
(1.34368,-0.475464)
(-1.22877,-0.490687)
(0.638255,1.31142)
(0.441657,-1.36815)
(-1.21982,0.708943)
(1.3776,0.400051)
(-0.729088,-1.20525)
(-0.266925,1.29116)
(0.926455,-0.70593)
(-1.1188,-0.141919)
(0.706456,0.839614)
(0.0310564,-1.17473)
(-0.802038,0.772135)
(0.999705,0.0646868)
(-0.635635,-0.6396)
(0.0421057,0.775028)
(0.539251,-0.632276)
(-0.715912,0.109691)
(0.513053,0.286992)
(-0.21632,-0.636014)
(-0.138288,0.481162)
(0.378933,-0.0991869)
(-0.266504,-0.0675831)
(0.179132,0.207963)
(-0.036005,-0.207823)
(-0.00893593,0.155326)
(0.128996,-0.0815144)
(-0.0627022,0.0776997)
(0.219403,-0.118443)
(-0.292184,0.0351315)
(0.307665,0.283628)
(-0.0329542,-0.424146)
(-0.267193,0.435848)
(0.476519,-0.109651)
(-0.51519,-0.387314)
(0.157291,0.649416)
(0.317636,-0.552917)
(-0.665845,0.262335)
(0.668082,0.272897)
(-0.309193,-0.710277)
(-0.26669,0.750278)
(0.800733,-0.498647)
(-0.841993,-0.234446)
(0.41122,0.792503)
(0.170972,-0.884885)
(-0.714396,0.498365)
(0.88562,0.156464)
(-0.520885,-0.728823)
(-0.133759,0.896501)
(0.74918,-0.491504)
(-0.855482,-0.158436)
(0.467916,0.711597)
(0.0725088,-0.851263)
(-0.638269,0.492181)
(0.805069,0.156164)
(-0.412291,-0.695891)
(-0.142048,0.719093)
(0.640131,-0.359249)
(-0.680523,-0.155225)
(0.394098,0.635532)
(0.260172,-0.587126)
(-0.648156,0.224965)
